"Row.names","Estimate","Std..Error","t.value","Pr...t..","VIF","VIF_CI_low","VIF_CI_high","SE_factor","Tolerance","Tolerance_CI_low","Tolerance_CI_high","Coefficient","SE","CI","CI_low","CI_high","t","df_error","p","distance","LT","FT","sd.two_EB","sd.two_DB"
"two_EB",-0.597006968004902,0.044901416035849,-13.2959496762475,1.26262389978746e-35,3.59914650991861,3.16146139850838,4.12546066503157,1.89714166838394,0.277843649110748,0.242397172387619,0.316309413258,-0.597006968004902,0.044901416035849,0.95,-0.698020558706678,-0.497614638828297,-13.2959496762475,613,2.44350916898467e-40,36,"EB","understory",0.625586180240195,0.780206002104936
"two_DB",-0.353933736454512,0.0444796831270957,-7.95720004216725,8.5373104120107e-15,3.53352618211777,3.10526842138305,4.04890096212029,1.87976758726119,0.283003421641739,0.246980602725419,0.322033352451577,-0.353933736454512,0.0444796831270957,0.95,-0.446376348547824,-0.261576141230106,-7.95720004216725,613,1.75976077004508e-15,37,"EB","understory",0.617825627198218,0.776024963107017
"two_EB",-0.601109262430099,0.0454167866896045,-13.2353983239349,2.36500404872037e-35,3.68398414269026,3.23411262025325,4.22444393040319,1.91937076738452,0.271445250920581,0.236717545900664,0.309203827268604,-0.601109262430099,0.0454167866896045,0.95,-0.702883456220205,-0.500874658449127,-13.2353983239349,613,5.48054062659785e-40,37,"EB","understory",0.612523004640396,0.772543459983198
"two_DB",-0.355320153783923,0.0447935230848482,-7.93240025150229,1.02350691137209e-14,3.59927043885542,3.16156752436575,4.12560525551477,1.89717433011714,0.277834082486451,0.242388677070663,0.316298795547824,-0.355320153783923,0.0447935230848482,0.95,-0.44842632063073,-0.262291480292079,-7.93240025150229,613,2.14950352151801e-15,38,"EB","understory",0.607388421404792,0.767314422168402
"two_EB",-0.604182941588447,0.0457550654551733,-13.2047224843416,3.24828142652592e-35,3.75545357785693,3.29531735092898,4.30783210289054,1.93789926927509,0.266279419853901,0.232135323781306,0.30346090937739,-0.604182941588447,0.0457550654551733,0.95,-0.706424030884082,-0.50348342936278,-13.2047224843416,613,8.2402837597041e-40,38,"EB","understory",0.602411322464351,0.765070628481518
"two_DB",-0.355577091047467,0.0451070860947623,-7.88295413941083,1.46746108204035e-14,3.66908291309479,3.22135172262025,4.20705790282112,1.91548503337792,0.27254767027233,0.237695801460073,0.310428691464526,-0.355577091047467,0.0451070860947623,0.95,-0.449400585864371,-0.261799207005389,-7.88295413941083,613,3.19730440285491e-15,39,"EB","understory",0.600530173265083,0.762126574731308
"two_EB",-0.607394759918274,0.0461546614261062,-13.1599873371559,5.15618339025919e-35,3.8414848036964,3.36899405985161,4.40821280495034,1.95997061296755,0.260316010891874,0.226849302483088,0.296824506732448,-0.607394759918274,0.0461546614261062,0.95,-0.710225522029075,-0.506095650338528,-13.1599873371559,613,1.49110858691496e-39,39,"EB","understory",0.59716437318114,0.758945704832221
"two_DB",-0.353366351277398,0.0454757188043002,-7.77044015066747,3.3094249680333e-14,3.73461736410329,3.2774735813565,4.28352091074581,1.93251581212245,0.267765048599593,0.233452811562413,0.305113061990302,-0.353366351277398,0.0454757188043002,0.95,-0.448174374489868,-0.258597993246617,-7.77044015066747,613,7.82138622582204e-15,40,"EB","understory",0.594597668471881,0.756269829135667
"two_EB",-0.610043624189627,0.0465985667323416,-13.0914675486409,1.04465286625258e-34,3.9213182019252,3.43736442326283,4.50136399606388,1.98023185559803,0.255016284959747,0.222154884802568,0.290920564963192,-0.610043624189627,0.0465985667323416,0.95,-0.713546430919865,-0.508060511695446,-13.0914675486409,613,3.68419958686775e-39,40,"EB","understory",0.592903475474278,0.752291309202462
"two_DB",-0.351366374048578,0.0458710000336608,-7.65988039917901,7.29274025090462e-14,3.80718123466122,3.33961645479418,4.36818732321974,1.95119994738141,0.26266151737034,0.228927911283555,0.299435582958771,-0.351366374048578,0.0458710000336608,0.95,-0.446979174755833,-0.255790669164268,-7.65988039917901,613,1.86106315727796e-14,41,"EB","understory",0.591239095561531,0.749582044655047
"two_EB",-0.611031762698293,0.0470859807009074,-12.9769360986575,3.38494573934796e-34,4.01153305532667,3.51462713097434,4.60663067363434,2.00288118851985,0.249281256369597,0.217078396521652,0.28452520359472,-0.611031762698293,0.0470859807009074,0.95,-0.715285685376785,-0.508283182150937,-12.9769360986575,613,1.65364304000993e-38,41,"EB","understory",0.589501639825247,0.748172026224902
"two_DB",-0.349970577161129,0.0461966963495549,-7.57566243510182,1.32327998283628e-13,3.87085529023634,3.39414717250116,4.4424826477429,1.9674489295116,0.258340838140437,0.225099359815861,0.294624820073166,-0.349970577161129,0.0461966963495549,0.95,-0.446307849637024,-0.253641622301936,-7.57566243510182,613,3.57299744449028e-14,42,"EB","understory",0.588909523868505,0.744567003062178
"two_EB",-0.613911466889968,0.0475569477121935,-12.9089753742241,6.78168071948249e-34,4.10216423337689,3.59224789073227,4.71238528739794,2.02538002196548,0.24377376016874,0.212206757090564,0.278377225185357,-0.613911466889968,0.0475569477121935,0.95,-0.719042601852995,-0.510284803312928,-12.9089753742241,613,4.00596022964544e-38,42,"EB","understory",0.588904203818276,0.740773263237133
"two_DB",-0.345401910340525,0.0464318829289544,-7.43889518478124,3.44352934157744e-13,3.91981288215223,3.43607523564611,4.49960754168621,1.97985173236589,0.255114218475382,0.222241604570085,0.291029716004447,-0.345401910340525,0.0464318829289544,0.95,-0.442411191953321,-0.248393790002186,-7.43889518478124,613,1.01530840379134e-13,43,"EB","understory",0.58773270812827,0.739264374118803
"two_EB",-0.618878015354048,0.0479228990044599,-12.9140354237846,6.44018448050836e-34,4.1756001867332,3.65514287410001,4.7980767981829,2.04342853722199,0.239486530146545,0.208416839092428,0.27358711668589,-0.618878015354048,0.0479228990044599,0.95,-0.724691984691224,-0.514565830846623,-12.9140354237846,613,3.751152464003e-38,43,"EB","understory",0.587094712721086,0.736691855825788
"two_DB",-0.344406736232256,0.0466900764410908,-7.37644404302478,5.30452715326847e-13,3.97741654156074,3.4854085424602,4.56682175606609,1.9943461438679,0.251419480346305,0.218970665687073,0.286910411740181,-0.344406736232256,0.0466900764410908,0.95,-0.442000638782257,-0.246798958249824,-7.37644404302478,613,1.62573167829067e-13,44,"EB","understory",0.585810937607552,0.733951680002301
"two_EB",-0.622653304168806,0.0484037742042587,-12.8637345827885,1.07582148249651e-33,4.274746430892,3.74005902833776,4.91377122745619,2.06754599244902,0.233932004194067,0.203509677946014,0.267375459163393,-0.622653304168806,0.0484037742042587,0.95,-0.729239396133952,-0.517570464799768,-12.8637345827885,613,7.20115837485725e-38,44,"EB","understory",0.585107027794944,0.731046934365226
"two_DB",-0.340947876083535,0.0469914148704802,-7.25553544244775,1.21426531177783e-12,4.03831746663947,3.53756639719468,4.63788432818621,2.00955653482042,0.247627881725743,0.215615554256628,0.282680206594287,-0.340947876083535,0.0469914148704802,0.95,-0.439167059353432,-0.242721874233093,-7.25553544244775,613,4.00075996293682e-13,45,"EB","understory",0.583975828713587,0.727565585342334
"two_EB",-0.630091157954912,0.0489000959515596,-12.885274470199,8.63722861905765e-34,4.37303383013282,3.82424098825596,5.02846544134548,2.0911800090219,0.228674197100741,0.198867827901871,0.261489797078936,-0.630091157954912,0.0489000959515596,0.95,-0.737539126530324,-0.524119856631091,-12.885274470199,613,5.44813342413038e-38,45,"EB","understory",0.583499424599039,0.724733274499447
"two_DB",-0.337704204954256,0.0471838264351247,-7.15720259395625,2.36201677482793e-12,4.0897617341418,3.58162572910793,4.69791308868994,2.02231593331551,0.244513021786058,0.212860472537788,0.279202818952574,-0.337704204954256,0.0471838264351247,0.95,-0.436331301509531,-0.239091655757044,-7.15720259395625,613,8.2339968125402e-13,46,"EB","understory",0.583464171393817,0.722418651938694
"two_EB",-0.63571117539336,0.0492874117316829,-12.8980433960323,7.58226351306201e-34,4.46255638394438,3.90091706519105,5.13293329059871,2.11247636293152,0.224086804504667,0.194820377235676,0.256349977015219,-0.63571117539336,0.0492874117316829,0.95,-0.743844962694715,-0.529041278162092,-12.8980433960323,613,4.61670625270325e-38,46,"EB","understory",0.582226036072653,0.720145563915121
"two_DB",-0.337394092049365,0.0474521796808712,-7.11019165649359,3.23820593433286e-12,4.14203468304555,3.62639524254181,4.75890947011718,2.03519892960014,0.241427239634971,0.210132175507717,0.275755932025512,-0.337394092049365,0.0474521796808712,0.95,-0.436681358697014,-0.238120013640641,-7.11019165649359,613,1.15881920236432e-12,47,"EB","understory",0.58118985370034,0.717604679045999
"two_EB",-0.639507919507435,0.0496924036812267,-12.8693295580917,1.01619633663689e-33,4.54235850503262,3.9692684084552,5.22605910009509,2.13128095403507,0.220149950492034,0.191348773683368,0.251935595453771,-0.639507919507435,0.0496924036812267,0.95,-0.748400373273376,-0.532073739910672,-12.8693295580917,613,6.6981021400462e-38,47,"EB","understory",0.580685141596397,0.715478881496318
"two_DB",-0.336104175339398,0.0477393550520167,-7.04040041959469,5.15667801692034e-12,4.20345235392012,3.67899737477588,4.83057746919026,2.05023226828575,0.237899687162483,0.207014587050527,0.271813186618791,-0.336104175339398,0.0477393550520167,0.95,-0.4358604023856,-0.23636207029697,-7.04040041959469,613,1.91688163114214e-12,48,"EB","understory",0.579901711201371,0.712797545941975
"two_EB",-0.644380646019051,0.0501011204669611,-12.8616014973953,1.09945980499067e-33,4.62964735105785,4.04403303012879,5.32792277963025,2.15166153264352,0.21599917319221,0.18769040794345,0.24727790118177,-0.644380646019051,0.0501011204669611,0.95,-0.754011823495215,-0.536199896255493,-12.8616014973953,613,7.40268636408852e-38,48,"EB","understory",0.579630306769632,0.710288217818423
"two_DB",-0.334430196997712,0.0478480732145733,-6.9894182676483,7.22690362790679e-12,4.24069741200609,3.71089677343101,4.87403895976869,2.05929536783971,0.235810269595949,0.205168651349364,0.269476641646225,-0.334430196997712,0.0478480732145733,0.95,-0.43454798448188,-0.234330770242838,-6.9894182676483,613,2.76028361034903e-12,49,"EB","understory",0.579788612086847,0.708707509628001
"two_EB",-0.650622151163315,0.0503794264891221,-12.9144414000782,6.41353948866526e-34,4.7012659063081,4.10537633762927,5.41150051386594,2.16824027873022,0.212708666118675,0.184791629870068,0.243583028146323,-0.650622151163315,0.0503794264891221,0.95,-0.760869990361699,-0.541819191330412,-12.9144414000782,613,3.73142116951041e-38,49,"EB","understory",0.57894434411923,0.706172651717631
"two_DB",-0.332982704647484,0.0481614148555176,-6.91388958664151,1.187166751451e-11,4.31578735566222,3.77520991984975,4.96166275903361,2.07744731718092,0.231707430786186,0.201545338441094,0.264885932499297,-0.332982704647484,0.0481614148555176,0.95,-0.433657208214228,-0.232324783923996,-6.91388958664151,613,4.71542244575721e-12,50,"EB","understory",0.578261207290916,0.704436078232011
"two_EB",-0.658012884225373,0.0508207122364425,-12.9477304679238,4.56405069657976e-34,4.80554954407601,4.19469910731602,5.53319916709907,2.19215636852758,0.208092745861447,0.180727273644169,0.238396121966386,-0.658012884225373,0.0508207122364425,0.95,-0.769092268202434,-0.548371524079179,-12.9477304679238,613,2.42003242320739e-38,50,"EB","understory",0.577853692249803,0.702396952219638
"two_DB",0.0089182838189199,0.0477457471938791,0.186786977753345,0.851939720536136,1.04000866355989,1.00253610588058,1.63116180286823,1.01980815036942,0.961530451657061,0.613059966363608,0.997470309681916,0.0089182838189199,0.0477457471938791,0.95,-0.0859096998493111,0.10921405483585,0.186786977753345,338,0.851827657470967,1,"EB","non-canopy",1.86840149736389,1.76725252280732
"two_EB",0.0486523498135145,0.04959978416415,0.980898417874159,0.327344412816259,1.12234697921928,1.04326202956761,1.34600279907555,1.05940878758828,0.89099005790136,0.742940505537439,0.958531961921839,0.0486523498135145,0.04959978416415,0.95,-0.0506173201418756,0.152223176988263,0.980898417874159,338,0.326642837771211,1,"EB","non-canopy",2.44523302619562,2.23403221436076
"two_DB",-0.114438404449315,0.0482840419009741,-2.37010821678966,0.0183437411764761,1.08887639523362,1.02294549796499,1.34425113117063,1.04349240305506,0.918377884190839,0.743908617081958,0.97756918818193,-0.114438404449315,0.0482840419009741,0.95,-0.213728969348541,-0.0147685686880361,-2.37010821678966,338,0.0177828794942539,2,"EB","non-canopy",2.22589998931959,2.22924722970439
"two_EB",-0.103435604217643,0.0532606538410214,-1.94206410845782,0.0529598302183446,1.32490376504633,1.19337782641684,1.54588707763075,1.15104464077043,0.754771800323954,0.646877779412332,0.837957583812775,-0.103435604217643,0.0532606538410214,0.95,-0.209888663765613,0.00398618391868514,-1.94206410845782,338,0.0521293398421683,2,"EB","non-canopy",1.92594355788066,2.13738550687403
"two_DB",-0.128701265374168,0.0501206903557213,-2.56782706823743,0.0106631589817581,1.16993236073435,1.07592119221801,1.38035502843301,1.08163411592569,0.854750268957695,0.724451303760027,0.929436102971907,-0.128701265374168,0.0501206903557213,0.95,-0.235645173778163,-0.0240738086274054,-2.56782706823743,338,0.0102338195616358,3,"EB","non-canopy",1.53173802794639,2.06936410707635
"two_EB",-0.0926604275513263,0.0560654633301509,-1.65271848384949,0.0993167039602418,1.46392051334092,1.30340709311744,1.7093513882195,1.20992582968582,0.68309719748228,0.585017221673551,0.767220007686347,-0.0926604275513263,0.0560654633301509,0.95,-0.208497368348829,0.0230201243084145,-1.65271848384949,338,0.0983881707892811,3,"EB","non-canopy",1.16200221253908,1.98208447404351
"two_DB",-0.169171826460226,0.0509096160975948,-3.32298373918043,0.000988135668666189,1.22703613238607,1.1179960136802,1.436840227065,1.10771663000339,0.814971925932956,0.69597160572451,0.894457572087593,-0.169171826460226,0.0509096160975948,0.95,-0.283592891356619,-0.0587000905201465,-3.32298373918043,338,0.00089060105838877,4,"EB","non-canopy",1.04407822460954,1.98058562215909
"two_EB",-0.123627585446385,0.0565203559367851,-2.18731080859886,0.0294045712783488,1.51240283804245,1.34217228281142,1.76732301715582,1.22979788503739,0.661199499793542,0.565827520092686,0.74506083369962,-0.123627585446385,0.0565203559367851,0.95,-0.241964788234972,-0.00661433170528479,-2.18731080859886,338,0.0287198422249573,4,"EB","non-canopy",1.008309035403,1.91878544043957
"two_DB",-0.20973039994167,0.0541667565120164,-3.87193942275542,0.000129617178073579,1.38378656935393,1.23971666553629,1.61444259825215,1.17634457934481,0.722654795288905,0.619408829451499,0.806635925610801,-0.20973039994167,0.0541667565120164,0.95,-0.336630723622364,-0.0893173007058512,-3.87193942275542,338,0.000107972789979191,5,"EB","non-canopy",0.929435978228072,1.86111403879019
"two_EB",-0.143843183463104,0.0579156852876768,-2.48366539649165,0.0134879483230271,1.58196127535423,1.39799651963594,1.85095951673579,1.25776042049121,0.632126724957967,0.540260330362884,0.715309363045063,-0.143843183463104,0.0579156852876768,0.95,-0.264132222073317,-0.0253588699870701,-2.48366539649165,338,0.0130037930878673,5,"EB","non-canopy",0.828591380639655,1.85742369071174
"two_DB",-0.287356654673206,0.0550085186291224,-5.2238573558146,3.07109717967649e-07,1.47638886915191,1.31336280189304,1.72422876385085,1.21506743399365,0.677328325141354,0.579969445450281,0.76140423541662,-0.287356654673206,0.0550085186291224,0.95,-0.420261043278096,-0.160060591065133,-5.2238573558146,338,1.75233789697806e-07,6,"EB","non-canopy",0.819564718578694,1.77864238592726
"two_EB",-0.151818081221665,0.0572250545167877,-2.65300020250968,0.00835456277903965,1.59776643395005,1.41070782887119,1.87002166610617,1.26402786122381,0.625873706413877,0.534753162556794,0.708864003966133,-0.151818081221665,0.0572250545167877,0.95,-0.270504403649258,-0.0358749392114326,-2.65300020250968,338,0.00797798229960214,6,"EB","non-canopy",0.794784383969134,1.72018974380739
"two_DB",-0.31295944484842,0.0565363977528291,-5.53553917985089,6.23549562055386e-08,1.58663856910981,1.4017573237488,1.85659872371705,1.25961842202701,0.630263261885191,0.538619351196108,0.713390244557909,-0.31295944484842,0.0565363977528291,0.95,-0.452348278994678,-0.178428153475529,-5.53553917985089,338,3.10272362674506e-08,7,"EB","non-canopy",0.772548052998847,1.62500457264627
"two_EB",-0.141516395382068,0.0568599648581485,-2.48885829836715,0.0132961135191978,1.60485172594839,1.4164089421827,1.87857289630977,1.26682742548004,0.623110524063553,0.532318975731193,0.706010792659207,-0.141516395382068,0.0568599648581485,0.95,-0.261009780931853,-0.0249740502615889,-2.48885829836715,338,0.0128154032483381,7,"EB","non-canopy",0.763040870599686,1.5720803343721
"two_DB",-0.341490683742115,0.0565345534259781,-6.04038880733772,4.05453698800792e-09,1.61345758603732,1.42333575482293,1.88896391476345,1.2702195030928,0.619786977143923,0.529390737527787,0.702574917134999,-0.341490683742115,0.0565345534259781,0.95,-0.484442916049803,-0.204180281703172,-6.04038880733772,338,1.53743302872234e-09,8,"EB","non-canopy",0.75246960124373,1.52374470290721
"two_EB",-0.152280816537379,0.0561834839273502,-2.71041960897779,0.00706270268933939,1.5934812360331,1.40726059958113,1.86485159105897,1.26233166641462,0.62755680919686,0.536235700896788,0.710600439106762,-0.152280816537379,0.0561834839273502,0.95,-0.27082002531199,-0.0374366431589754,-2.71041960897779,338,0.00671981360899697,8,"EB","non-canopy",0.745303830245422,1.4862074437563
"two_DB",-0.368824675449103,0.0591265908381385,-6.23788164040738,1.32527747522869e-09,1.77215967523039,1.55141172553749,2.08128016949718,1.33122487778376,0.564283238117351,0.480473515606308,0.644574218138997,-0.368824675449103,0.0591265908381385,0.95,-0.516268631700992,-0.227080589332495,-6.23788164040738,338,4.43536032310516e-10,9,"EB","non-canopy",0.732545011180275,1.44226288269087
"two_EB",-0.151290195800186,0.056831997385187,-2.66206015556333,0.00813755752857163,1.6372802080256,1.44252224698517,1.91775287300926,1.27956250649415,0.610769002824448,0.521443619808447,0.693230209856364,-0.151290195800186,0.056831997385187,0.95,-0.271045445960516,-0.0356344375829827,-2.66206015556333,338,0.00776639974052393,9,"EB","non-canopy",0.725586423786317,1.41024150131712
"two_DB",-0.391624344412577,0.0639531812701422,-6.12361006340453,2.53941804686334e-09,2.0765440797224,1.79808821620011,2.4521542005762,1.44102188731553,0.481569358322354,0.407804696688742,0.556146239650742,-0.391624344412577,0.0639531812701422,0.95,-0.534718413271597,-0.251871079605238,-6.12361006340453,338,9.14786125481074e-10,10,"EB","non-canopy",0.720856135191393,1.39113884968882
"two_EB",-0.162483390182177,0.0570716294344596,-2.84700808076229,0.00468296227380226,1.65370253906413,1.45575799066694,1.93761824988202,1.28596366164217,0.60470367334982,0.516097533691628,0.686927364583353,-0.162483390182177,0.0570716294344596,0.95,-0.283697488362204,-0.0455690342216543,-2.84700808076229,338,0.00441322421132259,10,"EB","non-canopy",0.716855707870017,1.35759435080763
"two_DB",-0.419384336275141,0.064612388275894,-6.4907728605291,3.04429985598712e-10,2.16000901910445,1.86585775343707,2.5540900558575,1.46969691402835,0.462961029863942,0.391528872565248,0.535946536201868,-0.419384336275141,0.064612388275894,0.95,-0.563981109875861,-0.278031291197285,-6.4907728605291,338,8.53971472860044e-11,11,"EB","non-canopy",0.712883915199384,1.30935073641351
"two_EB",-0.15936825436518,0.057176031325891,-2.78732627413076,0.00561492680646909,1.69142205883892,1.48618426551986,1.98329892049853,1.30054683069812,0.591218492613518,0.504210429232036,0.672864074260807,-0.15936825436518,0.057176031325891,0.95,-0.283292232300917,-0.0392547717099428,-2.78732627413076,338,0.00531449409517732,11,"EB","non-canopy",0.706857877530612,1.27609763656392
"two_DB",-0.446040471543101,0.0655289732612075,-6.80676728696972,4.56253513930623e-11,2.26365278052395,1.95005942612615,2.68075628304317,1.5045440440625,0.441763864407039,0.373029061360553,0.512804885124208,-0.446040471543101,0.0655289732612075,0.95,-0.590056353887457,-0.305245031547575,-6.80676728696972,338,9.98161939660987e-12,12,"EB","non-canopy",0.703579499675198,1.24846538740015
"two_EB",-0.162994780433707,0.0564024286527589,-2.88985393585059,0.00410317234091024,1.67702174819851,1.47456430894353,1.96585107412346,1.29499874447758,0.596295188821623,0.508685532267942,0.678166421047082,-0.162994780433707,0.0564024286527589,0.95,-0.288530626540391,-0.0418742133675646,-2.88985393585059,338,0.0038542086224094,12,"EB","non-canopy",0.701301415450704,1.20872051505766
"two_DB",-0.469085662947014,0.0672092769999133,-6.97947789183359,1.57317709849105e-11,2.40906172099543,2.06826057681592,2.85858673123789,1.55211524088755,0.415099368889062,0.349823214762828,0.483498071379138,-0.469085662947014,0.0672092769999133,0.95,-0.613987505874296,-0.326553444625461,-6.97947789183359,338,2.96279048204414e-12,13,"EB","non-canopy",0.695427816779183,1.17921866490538
"two_EB",-0.185930818059879,0.0572412348915097,-3.24819718533811,0.00127792513603241,1.74746090668496,1.53144488491169,2.0512808061275,1.32191562010779,0.572258867808986,0.48750029591894,0.652978118802925,-0.185930818059879,0.0572412348915097,0.95,-0.310830348120847,-0.0651476088269941,-3.24819718533811,338,0.00116138755064442,13,"EB","non-canopy",0.693519319186509,1.1590241799278
"two_DB",-0.461697358386825,0.0681701199427501,-6.77272328073594,5.61533559465407e-11,2.450791963792,2.10219452237771,2.9096423357856,1.56550054736241,0.408031368950934,0.343684853530288,0.475693371548196,-0.461697358386825,0.0681701199427501,0.95,-0.609293211102824,-0.316936336582956,-6.77272328073594,338,1.26380540354651e-11,14,"EB","non-canopy",0.690335512473279,1.13473048933431
"two_EB",-0.187281297737646,0.0582235986063569,-3.21658747003656,0.0014226420625862,1.78778965453746,1.56405239195621,2.10027463520521,1.33708251597927,0.559349919864439,0.476128208776989,0.639364771373975,-0.187281297737646,0.0582235986063569,0.95,-0.314091115540345,-0.0641498219815908,-3.21658747003656,338,0.00129724982319713,14,"EB","non-canopy",0.688587558567741,1.10895874760428
"two_DB",-0.459390133071459,0.0691551023331576,-6.64289571662157,1.23092441327883e-10,2.50867143388341,2.14926801493782,2.9804688426302,1.58387860452858,0.398617366345184,0.335517682888281,0.465274685637067,-0.459390133071459,0.0691551023331576,0.95,-0.610376091729072,-0.31161014401219,-6.64289571662157,338,3.07579469102926e-11,15,"EB","non-canopy",0.686019616175691,1.09271487047222
"two_EB",-0.189789843753375,0.058646111198836,-3.23618804169137,0.00133121791190871,1.8041546704784,1.57729151685657,2.12017016562689,1.3431882483399,0.55427620279077,0.471660254545805,0.633998211055449,-0.189789843753375,0.058646111198836,0.95,-0.316752782216491,-0.0664524060232532,-3.23618804169137,338,0.00121137554890197,15,"EB","non-canopy",0.684252934818859,1.07363731231687
"two_DB",-0.465411735475336,0.0694252654741206,-6.70378042196794,8.53055682185003e-11,2.52250613926907,2.16052099269412,2.99740026996907,1.58823995015523,0.39643114616552,0.333622442761146,0.462851323075098,-0.465411735475336,0.0694252654741206,0.95,-0.61704869062655,-0.317185013211218,-6.70378042196794,338,2.03095378639173e-11,16,"EB","non-canopy",0.683189375498426,1.05573506346579
"two_EB",-0.196278686077667,0.0585704603765771,-3.3511549135127,0.000895805125007695,1.79537183980145,1.57018580499511,2.10949160432812,1.33991486289296,0.556987682345842,0.474047869139779,0.636867303741238,-0.196278686077667,0.0585704603765771,0.95,-0.323413386569358,-0.0728390040808491,-3.3511549135127,338,0.00080475269830957,16,"EB","non-canopy",0.681619856575849,1.036663378818
"two_DB",-0.471878862311874,0.0704052667291489,-6.70232333792877,8.60599213270113e-11,2.59405592735904,2.21872534826092,3.08497698285707,1.6106073163124,0.385496700149438,0.324151527080075,0.450709233021483,-0.471878862311874,0.0704052667291489,0.95,-0.624214945688111,-0.322939866602386,-6.70232333792877,338,2.05131503485096e-11,17,"EB","non-canopy",0.679570340377898,1.02021890315809
"two_EB",-0.197553400061946,0.0590893671761233,-3.34329862550589,0.000920711873599552,1.82720685814757,1.59594699387816,2.14820813460848,1.35174215668062,0.547283409943965,0.465504242298316,0.626587226164696,-0.197553400061946,0.0590893671761233,0.95,-0.325086600713537,-0.0733738759171639,-3.34329862550589,338,0.000827887565359044,17,"EB","non-canopy",0.677117962826934,1.00411110169629
"two_DB",-0.471772076487198,0.0711987880600143,-6.62612509765667,1.3611684911361e-10,2.65140582142309,2.26538572782162,3.15518566953088,1.62831379697621,0.377158408539388,0.316938559165262,0.441425929244108,-0.471772076487198,0.0711987880600143,0.95,-0.624356337961957,-0.322532093671657,-6.62612509765667,338,3.44613155483117e-11,18,"EB","non-canopy",0.67504677955094,0.989072776752577
"two_EB",-0.194573436349896,0.0592563057631625,-3.28359039335955,0.00113214879153368,1.83653897073723,1.6035012473376,2.15956255707727,1.35518964382747,0.544502466832258,0.463056741154742,0.623635311578563,-0.194573436349896,0.0592563057631625,0.95,-0.322324424727833,-0.0700161430468855,-3.28359039335955,338,0.00102493769649246,18,"EB","non-canopy",0.672647172620411,0.97321901461913
"two_DB",-0.481025645320734,0.0714101927564856,-6.73609224051628,7.0150786943243e-11,2.69062353772685,2.29729701108034,3.20320244470142,1.6403120245023,0.371661061452262,0.312187573924387,0.435294171879732,-0.481025645320734,0.0714101927564856,0.95,-0.634612150670863,-0.330885526874353,-6.73609224051628,338,1.62703020786443e-11,19,"EB","non-canopy",0.671374701425094,0.957715507690839
"two_EB",-0.195443151925723,0.0589236350805945,-3.31688891322471,0.00100924244700383,1.83194144833772,1.5997794558048,2.1539684575117,1.35349231558133,0.545868974637473,0.464259351854771,0.625086161952825,-0.195443151925723,0.0589236350805945,0.95,-0.322400545681359,-0.0716951733794607,-3.31688891322471,338,0.000910258009864074,19,"EB","non-canopy",0.670565645945739,0.940776736854695
"two_DB",-0.480949543469643,0.0716499629306272,-6.71248837819088,8.0930847558128e-11,2.71019157550667,2.3132204023157,3.2271624928889,1.64626594920343,0.368977606246543,0.309869739191477,0.432297760731718,-0.480949543469643,0.0716499629306272,0.95,-0.635020229493415,-0.330651396517907,-6.71248837819088,338,1.91333047602377e-11,20,"EB","non-canopy",0.669114294372811,0.926546375119533
"two_EB",-0.195754357892621,0.0590221453958327,-3.31662559162823,0.00101016372526458,1.83906904355875,1.60554951105484,2.1626412820187,1.35612279811186,0.543753375384384,0.462397535973491,0.622839715072384,-0.195754357892621,0.0590221453958327,0.95,-0.322842713966928,-0.0717098579899692,-3.31662559162823,338,0.000911116264389321,20,"EB","non-canopy",0.668341846301333,0.914611510394841
"two_DB",-0.488073854489721,0.0719626543001593,-6.78232145876588,5.29647379754031e-11,2.74995505595736,2.34557960211501,3.27585398370879,1.65829884398361,0.363642306747396,0.30526391132606,0.426333857566931,-0.488073854489721,0.0719626543001593,0.95,-0.643303644952847,-0.336732532697998,-6.78232145876588,338,1.18259968229949e-11,21,"EB","non-canopy",0.666953235600106,0.901829292877611
"two_EB",-0.193251961148166,0.0589576095815507,-3.27781201646003,0.00115484259596101,1.84582694900578,1.61102088740733,2.17086541951144,1.35861214075459,0.541762596184128,0.460645782558485,0.620724416310539,-0.193251961148166,0.0589576095815507,0.95,-0.320596184585449,-0.0686860434816242,-3.27781201646003,338,0.00104615039823302,21,"EB","non-canopy",0.665630584043434,0.887634342877168
"two_DB",-0.490078930277589,0.0725839209795624,-6.75189385835991,6.37358713377293e-11,2.7908261285061,2.37884261999031,3.32590592722083,1.67057658564524,0.358316840230849,0.300669959368217,0.420372491898634,-0.490078930277589,0.0725839209795624,0.95,-0.64690092092927,-0.337359809862148,-6.75189385835991,338,1.4592762109738e-11,22,"EB","non-canopy",0.664753226619758,0.876626348749752
"two_EB",-0.192820996790336,0.0593086569237682,-3.25114421387381,0.00126515295274735,1.8633228459169,1.62518863485529,2.19216232466313,1.36503584052467,0.536675650272469,0.456170598659326,0.615313187991276,-0.192820996790336,0.0593086569237682,0.95,-0.320859314859447,-0.0673457372334828,-3.25114421387381,338,0.00114941537878841,22,"EB","non-canopy",0.663708818839659,0.867085423543003
"two_DB",-0.482574309734367,0.0725784553131483,-6.64900220943314,1.18660598036232e-10,2.7774717868551,2.36797389280999,3.30955135158029,1.6665748668617,0.360039660792483,0.302155758822871,0.42230195317455,-0.482574309734367,0.0725784553131483,0.95,-0.639899251461765,-0.329689598489997,-6.64900220943314,338,2.95086569650957e-11,23,"EB","non-canopy",0.662893310272016,0.856558183468411
