"Row.names","Estimate","Std. Error","t value","Pr(>|t|)","VIF","VIF_CI_low","VIF_CI_high","SE_factor","Tolerance","Tolerance_CI_low","Tolerance_CI_high","Coefficient","SE","CI","CI_low","CI_high","t","df_error","p"
"two_DB",-0.242621203038668,0.0663510339865376,-3.65663032603072,0.000314554224757902,1.56805699010205,1.36022021235537,1.89580965458278,1.25222082321851,0.637731923209578,0.527479115628871,0.735175077473959,-0.242621203038668,0.0663510339865376,0.95,-0.391769554340141,-0.0975236942886813,-3.65663032603072,238,0.000255552510788829
"two_EB",-0.453627846279683,0.067073433548579,-6.7631522986092,1.03661856376253e-10,1.60238743288936,1.38666060876111,1.93847320125445,1.26585442800085,0.624068798515749,0.515869912131294,0.721156996659357,-0.453627846279683,0.067073433548579,0.95,-0.59275002220128,-0.318671403672069,-6.7631522986092,238,1.35021169920464e-11
"(Intercept)",-2.70131477088644,0.0527103685283913,-51.2482618942691,1.43814354397269e-130,NA,NA,NA,NA,NA,NA,NA,-2.70131477088644,0.0527103685283913,0.95,-2.80287424042054,-2.59619160934806,-51.2482618942691,238,0
"DBH05",-0.253084641391755,0.0743579147186946,-3.40360057633684,0.000780203562288949,1.98188634750526,1.68119084539974,2.41531672941296,1.40779485277694,0.504569801017487,0.414024375280607,0.594816467586836,-0.253084641391755,0.0743579147186946,0.95,-0.401937014912929,-0.106438804410991,-3.40360057633684,238,0.000665039244923985
"slope",0.149112132293314,0.062378224919758,2.3904516758072,0.0176062227905899,1.39473071783414,1.22793571838892,1.68358018086482,1.18098717936908,0.716984280344015,0.593972304595745,0.814374877303855,0.149112132293314,0.062378224919758,0.95,0.0239694291045185,0.276184159659629,2.3904516758072,238,0.0168276634838559
"TPI",0.175475474472475,0.0672785397641005,2.60819386222928,0.00967798858951745,1.62247291527295,1.40215403304958,1.96349283708571,1.27376328855598,0.616343108465248,0.509296484872457,0.713188406144705,0.175475474472475,0.0672785397641005,0.95,0.0442941491644617,0.303539610708511,2.60819386222928,238,0.00910213886857501
"two_DB",-0.251725939613453,0.0669968529838016,-3.75728005723366,0.00021609614458092,1.60891517720646,1.39169411214786,1.94660011864668,1.26843020194509,0.621536805772625,0.513716191846952,0.71854870353418,-0.251725939613453,0.0669968529838016,0.95,-0.401593089753529,-0.106242236318214,-3.75728005723366,238,0.000171770225332797
"two_EB",-0.452651528147662,0.0673417224009332,-6.72170998913133,1.31717684160819e-10,1.6255217404388,1.40450724103622,1.96729405080428,1.27495950541137,0.615187096624162,0.508312420093568,0.711993481259818,-0.452651528147662,0.0673417224009332,0.95,-0.592471080613587,-0.317163719974567,-6.72170998913133,238,1.79604158867091e-11
"(Intercept)",-2.70423666622038,0.052353577762988,-51.653330713382,2.57563859133821e-131,NA,NA,NA,NA,NA,NA,NA,-2.70423666622038,0.052353577762988,0.95,-2.80512025692952,-2.59983746843596,-51.653330713382,238,0
"DBH05",-0.27187288581564,0.0738061821404454,-3.68360587055289,0.000284666085687775,1.97928893347306,1.67916660170924,2.41203470961218,1.40687203877007,0.5052319462249,0.414587732098095,0.595533521797117,-0.27187288581564,0.0738061821404454,0.95,-0.421953119596577,-0.124226866650623,-3.68360587055289,238,0.000229957710012236
"slope",0.149068072941133,0.0618844336433741,2.40881372204485,0.0167653254060714,1.39151072045997,1.22550646804632,1.67971728510955,1.17962312645182,0.718643403386387,0.595338280355184,0.815989165356412,0.149068072941133,0.0618844336433741,0.95,0.0250488142300745,0.274957120338839,2.40881372204485,238,0.0160044644133499
"TPI",0.175257960156657,0.0670304162349377,2.61460348899503,0.00950333002445759,1.63255397087702,1.40993637029355,1.97606495804642,1.27771435417977,0.612537176619524,0.506056238651496,0.709251864885078,0.175257960156657,0.0670304162349377,0.95,0.0447642381138596,0.30271664477861,2.61460348899503,238,0.00893310934272259
"two_DB",-0.277201554825444,0.0663722045077081,-4.1764705102307,4.1572603560436e-05,1.60064934234454,1.38532068510292,1.93631005655083,1.26516771312919,0.624746453545697,0.516446215117692,0.721854521305804,-0.277201554825444,0.0663722045077081,0.95,-0.430820884230248,-0.128429568838637,-4.1764705102307,238,2.96067105054487e-05
"two_EB",-0.46062012940934,0.0670569954351157,-6.8690839251072,5.59592339449243e-11,1.63384892275772,1.41093632300254,1.97768056604391,1.27822099918509,0.612051693440623,0.50564283088465,0.708749206960633,-0.46062012940934,0.0670569954351157,0.95,-0.601667336846937,-0.32422342125542,-6.8690839251072,238,6.4615486296333e-12
"(Intercept)",-2.70996946214045,0.0515670942622445,-52.5523010538252,5.89688818204331e-133,NA,NA,NA,NA,NA,NA,NA,-2.70996946214045,0.0515670942622445,0.95,-2.809362649303,-2.60716551170733,-52.5523010538252,238,0
"DBH05",-0.301950169447637,0.0748647296255512,-4.0332766972898,7.41204689809573e-05,2.09906384300071,1.77257871384981,2.56351878370068,1.44881463376124,0.476402851363707,0.390088813219619,0.56414984123787,-0.301950169447637,0.0748647296255512,0.95,-0.452699937570661,-0.15379147501591,-4.0332766972898,238,5.50044485687819e-05
