STEM_ID,IND_ID,MESH,X,Y,SP,LT,LD05,LD15,LD20,LD24,DBH05,DBH15,DBH20,DBH24,BA24,TBA24,X_modified,Y_modified,ALT,slope,TPI
169,169,ALT600E02,81.65,61.5,イヌガシ,EB,0,0,0,0,8.1,9.4,9.8,9.9,0.007698,0.008452,46755.83305,-93426.30636,624.5386963,2.959631234,0.129022772
170,170,ALT600E02,82.8,65.75,イヌガシ,EB,0,0,0,0,30.9,34.9,37.3,39,0.119459,0.126399,46756.48014,-93421.95133,621.8481445,3.735855959,0.060691833
171,170,ALT600E02,82.8,65.75,イヌガシ,EB,0,0,0,0,7.1,8.4,9,9.4,0.00694,0.126399,46756.48014,-93421.95133,621.8481445,3.735855959,0.060691833
172,172,ALT600E02,83.4,65.5,イヌガシ,EB,0,0,0,0,5.3,6.2,6.5,6.5,0.003318,0.003318,46757.10518,-93422.12974,621.8481445,3.705195582,0.095441895
173,173,ALT600E02,84.4,66.4,シキミ,EB,0,0,0,0,7.9,8.4,8.9,9.7,0.00739,0.00739,46757.99353,-93421.11938,623.2870483,4.004566817,0.095100098
174,174,ALT600E02,82.75,66.95,オオモミジ,DB,0,0,0,0,9.2,9.4,9.5,10,0.007854,0.007854,46756.29069,-93420.76533,621.8481445,3.611552371,0.022829923
175,175,ALT600E02,84.75,69.1,アカガシ,EB,0,0,0,0,11.1,12.5,12.8,13,0.013273,0.013273,46758.02663,-93418.39699,619.3716431,3.982991631,-0.041094462
176,176,ALT600E02,85.85,68.65,イロハモミジ,DB,0,0,0,0,6.9,6.9,7,7.2,0.004072,0.004072,46759.17156,-93418.71579,619.3716431,4.024252449,-0.035227458
177,177,ALT600E02,86.05,68.4,イヌガシ,EB,0,0,0,0,5.4,5.6,5.6,5.6,0.002463,0.002463,46759.39932,-93418.94079,623.2870483,4.024252449,-0.035227458
178,178,ALT600E02,88.05,66.2,アカガシ,EB,0,0,0,0,6.3,6.5,6.5,6.5,0.003318,0.003318,46761.64198,-93420.89283,623.2870483,4.047268472,0.074515603
179,179,ALT600E02,89.5,67.9,シラキ,DB,0,0,0,0,7.5,7.6,7.6,7.6,0.004536,0.004536,46762.88407,-93419.03549,623.2870483,4.397589073,-0.053410848
180,180,ALT600E02,89,68.65,イヌシデ,DB,0,0,0,0,79.4,81.6,83.5,82.5,0.534562,0.534562,46762.30011,-93418.34884,619.3716431,4.397589073,-0.053410848
181,181,ALT600E02,,,アカガシ,EB,0,1,1,1,5.6,,,,,,,,,,
2179,168,ALT600E02,82.5,60.9,アカガシ,EB,0,0,0,0,4.9,5,5,5.1,0.002043,0.004419,46756.74715,-93426.80326,624.5386963,2.932719248,0.169863383
2841,2841,ALT600E02,82.95,60.75,アカガシ,EB,,,0,0,,,5,5.3,0.002206,0.002206,46757.21156,-93426.89982,624.5386963,2.932719248,0.169863383
152,152,ALT600E03,87.15,51,イヌガシ,EB,0,0,0,0,7.5,10.2,11.3,12.2,0.01169,0.01235,46762.51874,-93436.09419,630.0478516,1.996865075,0.390576172
153,153,ALT600E03,86.35,52.5,ウラジロガシ,EB,0,0,0,0,10.2,12.7,13.8,14.4,0.016286,0.016286,46761.54945,-93434.69759,628.5366821,2.126303924,0.339035645
154,154,ALT600E03,83.3,50.6,イヌガシ,EB,0,0,0,0,7.5,9.5,9.9,10.3,0.008332,0.012948,46758.74155,-93436.93995,630.0478516,1.987281641,0.313155465
155,155,ALT600E03,83.1,52.3,オオモミジ,DB,0,0,0,1,4.9,5,5.1,,,,46758.34488,-93435.27482,630.0478516,2.198853905,0.305290222
156,156,ALT600E03,80.55,54.95,ヒメシャラ,DB,0,0,0,0,61.3,62.7,63.4,65.1,0.332853,0.332853,46755.50354,-93432.93991,626.7202759,2.3706726,0.212657582
157,157,ALT600E03,80.55,56.4,アカガシ,EB,0,0,0,0,6.6,8.4,8.8,9.8,0.007543,0.007543,46755.33463,-93431.49978,626.7202759,2.51997236,0.202328769
158,158,ALT600E03,80.35,57.8,イヌガシ,EB,0,0,0,1,33.9,34.3,37.5,,,,46754.97291,-93430.13261,626.7202759,2.469613242,0.192021688
159,158,ALT600E03,80.45,57.5,イヌガシ,EB,0,0,0,0,6.6,7.9,8.2,8.7,0.005945,0.010363,46755.10717,-93430.41892,626.7202759,2.469613242,0.192021688
160,160,ALT600E03,,,アブラチャン,DB,1,1,1,1,5.3,,,,,,,,,,
161,161,ALT600E03,84.15,55.25,イヌガシ,EB,0,0,0,0,5.3,7.4,8,8.5,0.005675,0.005675,46759.04408,-93432.22259,628.5366821,2.3872691,0.317794136
162,162,ALT600E03,87.85,57.85,オオモミジ,DB,0,0,0,0,7.9,8.1,8.4,8.9,0.006221,0.006221,46762.41602,-93429.20928,626.4520874,3.008321303,0.361033122
163,163,ALT600E03,,,ヤブニッケイ,EB,0,1,1,1,8.1,,,,,,,,,,
164,164,ALT600E03,89.5,55.15,アカガシ,EB,0,0,0,0,69.9,72.9,73.1,73.8,0.427762,0.427762,46764.36931,-93431.69869,630.4491577,2.62638943,0.456465288
2298,158,ALT600E03,80.45,57.8,イヌガシ,EB,,0,0,0,,6.3,6.9,7.5,0.004418,0.010363,46755.07223,-93430.12096,626.7202759,2.594350212,0.188571777
2369,2369,ALT600E03,80.45,57.7,イヌガシ,EB,,0,0,0,,6.3,6.8,7.2,0.004072,0.004072,46755.08388,-93430.22028,626.7202759,2.469613242,0.192021688
2643,2643,ALT600E03,83.1,59.85,イヌガシ,EB,,0,0,0,,5.8,6.4,7,0.003848,0.003848,46757.46538,-93427.77622,624.5386963,2.909417484,0.195334473
2644,2644,ALT600E03,84.2,56.7,イヌガシ,EB,,0,0,0,,5.7,6.1,6.2,0.003019,0.003019,46758.92483,-93430.77664,628.5366821,2.571618041,0.304262908
2645,2645,ALT600E03,,,イヌガシ,EB,,0,0,0,,5.1,5.3,5.3,0.002206,0.002206,,,,,
2646,2646,ALT600E03,88.15,57.1,ヤブニッケイ,EB,,0,0,0,,5.3,6.3,6.7,0.003526,0.003526,46762.80135,-93429.91923,628.5366821,3.008321303,0.361033122
2845,154,ALT600E03,83.3,50.6,イヌガシ,EB,,,0,0,,,5.1,5.6,0.002463,0.012948,46758.74155,-93436.93995,630.0478516,1.987281641,0.313155465
2846,2846,ALT600E03,88.35,51.2,イヌガシ,EB,,,0,0,,,5.1,5.5,0.002376,0.002376,46763.68727,-93435.75576,631.6018677,2.066144803,0.391738892
145,145,ALT600E03,89.8,40,アカガシ,EB,0,0,0,0,20.3,22.5,24.3,26.1,0.053502,0.053502,46766.43208,-93446.7106,631.6860962,1.264784627,0.344136556
146,146,ALT600E03,,,イヌガシ,EB,0,0,0,1,9.6,11,11.6,,,,,,,,
147,147,ALT600E03,,,イヌガシ,EB,0,0,0,1,5.8,5.9,5.9,,,,,,,,
148,148,ALT600E03,83.7,43.95,イヌガシ,EB,0,0,0,0,5.5,6,6.3,6.4,0.003217,0.003217,46759.91347,-93443.49808,631.2061768,1.385070131,0.30288551
149,149,ALT600E03,80.7,48.55,イヌガシ,EB,0,0,0,0,6.8,7.8,8,8.2,0.005281,0.008807,46756.39805,-93439.27886,628.7651367,1.988173306,0.2659116
150,150,ALT600E03,84.6,48.3,アカガシ,EB,0,0,0,0,41.5,43.5,44.2,44.3,0.154134,0.157153,46760.30062,-93439.07285,630.0478516,1.720228355,0.329319166
151,150,ALT600E03,84.6,48.3,アカガシ,EB,0,0,0,0,5.7,6,6.1,6.2,0.003019,0.157153,46760.30062,-93439.07285,630.0478516,1.720228355,0.329319166
2180,2180,ALT600E03,,,ヤブニッケイ,EB,0,0,1,1,6.2,6.3,,,,,,,,,
2295,149,ALT600E03,80.7,48.55,イヌガシ,EB,,0,0,0,,6.2,6.6,6.7,0.003526,0.008807,46756.39805,-93439.27886,628.7651367,1.988173306,0.2659116
2296,2296,ALT600E03,88.1,40.65,イヌガシ,EB,,0,0,0,,5.2,5.5,6.1,0.002922,0.002922,46764.66793,-93446.26306,631.6860962,1.274985386,0.333396912
2299,2299,ALT600E03,,,イヌガシ,EB,,0,0,1,,5.2,5.3,,,,,,,,
2300,2300,ALT600E03,82.05,43.4,イヌガシ,EB,,0,0,0,,5.3,5.5,5.6,0.002463,0.002463,46758.33878,-93444.23654,631.2061768,1.361000163,0.298744202
2647,2647,ALT600E03,90.15,41.3,イヌガシ,EB,,0,0,0,,4.7,5,5.3,0.002206,0.002206,46766.62826,-93445.37868,632.1276245,1.380584004,0.36130127
2648,2648,ALT600E03,,,イヌガシ,EB,,0,0,1,,5.1,5.3,,,,,,,,
2844,147,ALT600E03,,,イヌガシ,EB,,,0,1,,,5.3,,,,,,,,
126,126,ALT600E04,88.8,32.4,ヒメシャラ,DB,0,0,0,0,28.7,29.3,29.5,29.5,0.068349,0.068349,46766.3242,-93454.37535,630.635498,1.529980522,0.254660866
127,127,ALT600E04,88.45,31.9,イヌガシ,EB,0,0,0,0,5.4,5.6,5.9,6.2,0.003019,0.005143,46766.03483,-93454.91272,630.635498,1.529980522,0.254660866
128,128,ALT600E04,85.35,33.9,イヌガシ,EB,0,0,0,0,10,11,11.3,11.5,0.010387,0.010733,46762.72296,-93453.28745,630.6487427,1.065252726,0.29486084
129,129,ALT600E04,,,イヌガシ,EB,0,1,1,1,8.8,,,,,,,,,,
130,130,ALT600E04,81.45,36.1,イヌガシ,EB,0,0,0,0,10.7,12.5,13.4,14.1,0.015615,0.015615,46758.59323,-93451.55674,630.6487427,0.831012761,0.291348775
131,130,ALT600E04,81.45,36.1,イヌガシ,EB,1,1,1,1,5.7,,,,,,46758.59323,-93451.55674,630.6487427,0.831012761,0.291348775
132,132,ALT600E04,85.3,36.8,ウラジロガシ,EB,0,0,0,0,39.2,41.5,43.4,45.1,0.159751,0.159751,46762.33548,-93450.41302,631.4205322,0.987451902,0.306706543
133,132,ALT600E04,85.3,36.8,ウラジロガシ,EB,0,1,1,1,8,,,,,,46762.33548,-93450.41302,631.4205322,0.987451902,0.306706543
134,134,ALT600E04,82.15,37.4,イヌガシ,EB,0,0,0,0,5.9,6.7,7.1,7.4,0.004301,0.008011,46759.13703,-93450.18404,631.4205322,0.919145787,0.303530606
135,134,ALT600E04,82.15,37.4,イヌガシ,EB,0,0,0,0,5.2,5.7,5.7,5.8,0.002642,0.008011,46759.13703,-93450.18404,631.4205322,0.919145787,0.303530606
136,136,ALT600E04,82.3,39.25,イヌガシ,EB,0,0,0,0,5.2,5.8,6.3,6.7,0.003526,0.003526,46759.0705,-93448.32917,631.4205322,1.018341435,0.298106318
137,137,ALT600E04,82.9,39.65,アカガシ,EB,0,0,0,0,32.2,38.3,41.3,43.8,0.150674,0.150674,46759.61982,-93447.862,631.4205322,1.02805896,0.302745472
138,138,ALT600E04,87.85,37.35,イヌガシ,EB,0,0,0,0,8.1,8.4,8.6,8.6,0.005809,0.005809,46764.80405,-93449.56972,631.6860962,1.053830182,0.334841642
139,139,ALT600E04,88.05,37.4,ウラジロガシ,EB,0,0,0,0,6.7,7.1,7.6,8.4,0.005542,0.005542,46764.99686,-93449.49676,631.6860962,1.053830182,0.334841642
140,140,ALT600E04,89.4,36.8,アカガシ,EB,0,0,0,1,5.8,5.8,5.7,,,,46766.40757,-93449.93541,631.6860962,1.260096071,0.327373158
141,141,ALT600E04,,,イヌツゲ,EB,0,0,1,1,13.7,13.7,,,,,,,,,
142,142,ALT600E04,90,33.65,ヤブニッケイ,EB,0,0,0,0,9.7,10.3,10.4,10.6,0.008825,0.008825,46767.37042,-93452.99407,630.635498,1.504716622,0.29426641
143,142,ALT600E04,90,33.65,ヤブニッケイ,EB,0,1,1,1,6.4,,,,,,46767.37042,-93452.99407,630.635498,1.504716622,0.29426641
144,142,ALT600E04,90,33.65,ヤブニッケイ,EB,0,1,1,1,6.7,,,,,,46767.37042,-93452.99407,630.635498,1.504716622,0.29426641
2649,2649,ALT600E04,80,33.35,アカガシ,EB,,0,0,0,,4.8,4.8,4.9,0.001886,0.001886,46757.47345,-93454.45692,630.4775391,0.88458706,0.30683312
2843,127,ALT600E04,88.45,31.9,イヌガシ,EB,,,0,0,,,4.9,5.2,0.002124,0.005143,46766.03483,-93454.91272,630.635498,1.529980522,0.254660866
109,109,ALT600E04,87.45,24.5,アカガシ,EB,0,0,0,1,7.1,7.8,7.8,,,,46765.90366,-93462.37883,626.626709,1.925843277,0.088653564
110,110,ALT600E04,86.9,22.85,イヌガシ,EB,0,0,0,0,6.4,6.4,6.5,6.4,0.003217,0.003217,46765.54961,-93464.08166,626.626709,2.122555975,0.061098845
111,111,ALT600E04,80.7,22.7,アカガシ,EB,0,0,0,0,8.8,9.5,9.9,10.1,0.008012,0.008012,46759.40929,-93464.95288,627.055542,1.599465406,0.149475098
112,112,ALT600E04,82.45,23.1,アカガシ,EB,0,0,0,0,6.1,6.3,6.4,6.5,0.003318,0.003318,46761.10078,-93464.35174,627.055542,1.588746464,0.152407559
113,113,ALT600E04,81.25,22.2,イヌガシ,EB,0,0,0,0,24,24.9,25.2,25.2,0.049876,0.049876,46760.01379,-93465.3854,627.055542,1.63647673,0.143426804
114,113,ALT600E04,81.25,22.2,イヌガシ,EB,0,0,1,1,18.5,19.1,,,,,46760.01379,-93465.3854,627.055542,1.63647673,0.143426804
115,115,ALT600E04,86.3,25.6,ヒメシャラ,DB,0,0,0,0,34.4,34.9,35.4,35.6,0.099538,0.099538,46764.63335,-93461.42028,628.9956665,1.83053561,0.157133683
116,116,ALT600E04,,,ウラジロガシ,EB,0,1,1,1,7.5,,,,,,,,,,
117,117,ALT600E04,83.55,26.5,イヌガシ,EB,0,0,0,0,12.3,14.3,15.2,15.5,0.018869,0.018869,46761.79723,-93460.84675,629.1395874,1.470928874,0.2141989
118,118,ALT600E04,85.95,27.25,イヌガシ,EB,0,0,0,0,8.7,11.2,12.3,12.9,0.01307,0.01307,46764.09352,-93459.82228,628.9956665,1.695064669,0.185251872
119,119,ALT600E04,85.6,28.1,ヒメシャラ,DB,0,0,0,0,33.2,35.7,36.9,37.6,0.111036,0.111036,46763.64689,-93459.01884,628.9956665,1.695064669,0.185251872
120,120,ALT600E04,84.75,29.2,ヒメシャラ,DB,0,0,0,0,40,41.1,41.5,41.8,0.137228,0.137228,46762.67454,-93458.02535,629.1395874,1.368746636,0.246603261
121,121,ALT600E04,87.35,29.8,イヌガシ,EB,0,0,0,0,10.6,12.7,13.6,14,0.015394,0.015394,46765.18695,-93457.12656,628.9956665,1.643299136,0.203049316
122,122,ALT600E04,87.7,28.5,イヌガシ,EB,0,0,0,0,7.9,9.1,9.4,9.5,0.007088,0.007088,46765.686,-93458.37694,628.9956665,1.701622105,0.189065684
123,123,ALT600E04,88.05,28.3,イヌガシ,EB,0,0,0,0,5.2,5.9,6.2,6.2,0.003019,0.003019,46766.05691,-93458.53481,628.9956665,1.701622105,0.189065684
124,124,ALT600E04,89.65,29.35,ウラジロガシ,EB,0,0,0,0,43,45.1,46.5,47.7,0.178701,0.183147,46767.52371,-93457.30557,628.9956665,2.036270272,0.184182129
125,124,ALT600E04,89.65,29.35,ウラジロガシ,EB,0,0,0,0,5,5.4,5.5,5.6,0.002463,0.183147,46767.52371,-93457.30557,628.9956665,2.036270272,0.184182129
2183,2183,ALT600E04,81.25,21.4,ヒサカキ,EB,0,0,0,0,6.4,7.1,7.7,8.1,0.005153,0.005153,46760.10698,-93466.17996,627.055542,1.676286674,0.112920346
2293,2293,ALT600E04,81,29.65,イヌガシ,EB,,0,0,0,,6.4,6.9,7.4,0.004301,0.005105,46758.89765,-93458.01524,629.1395874,1.158336751,0.248312245
91,91,ALT600E05,89.45,12.3,アブラチャン,DB,0,0,0,1,8.6,8.8,8.7,,,,46769.31121,-93474.26279,621.4968872,2.407416825,-0.324757894
92,91,ALT600E05,89.3,12.5,アブラチャン,DB,0,0,0,0,6.7,7.3,7.3,7.3,0.004185,0.006828,46769.13893,-93474.08163,621.4968872,2.343195094,-0.304147949
93,91,ALT600E05,89.3,12.5,アブラチャン,DB,0,0,1,1,7.4,,,,,,46769.13893,-93474.08163,621.4968872,2.343195094,-0.304147949
94,94,ALT600E05,88.2,13.7,イヌガヤ,EC,0,1,1,1,8.8,,8.5,,,,46767.90663,-93473.01793,624.1422729,2.222846666,-0.252087911
95,95,ALT600E05,,,イヌガヤ,EC,0,1,1,1,12.7,,,,,,,,,,
96,96,ALT600E05,,,ムラサキシキブ,DB,0,1,1,1,5.5,,,,,,,,,,
97,97,ALT600E05,80.85,15.95,アカガシ,EB,0,0,0,0,20.4,25.1,27.1,28.4,0.063347,0.063347,46760.34457,-93471.63945,624.8990479,1.928543838,-0.027258832
98,98,ALT600E05,,,イヌガシ,EB,0,0,0,0,9.7,11.9,12.9,13,0.013273,0.013273,,,,,
99,99,ALT600E05,81.15,19,シキミ,EB,0,0,0,0,9.8,10.3,10.4,10.5,0.008659,0.008659,46760.28724,-93468.57527,624.8990479,1.842796759,0.040211995
100,100,ALT600E04,80.25,20.05,ヒメシャラ,DB,0,0,0,0,37.3,39.9,41,41.9,0.137885,0.137885,46759.27105,-93467.63725,627.055542,1.810650208,0.070925395
101,101,ALT600E05,83.65,19.25,アカガシ,EB,0,0,0,0,35.1,37.7,38.9,40.2,0.126923,0.126923,46762.74109,-93468.03574,624.8990479,1.992544159,-0.004051208
102,102,ALT600E05,84.35,19.45,イヌガシ,EB,0,0,0,0,7.4,7.8,7.8,7.9,0.004902,0.004902,46763.41303,-93467.75556,624.1422729,1.992544159,-0.004051208
103,103,ALT600E05,84,16.3,イヌガシ,EB,0,0,0,0,10.3,11.6,12,12.4,0.012076,0.013399,46763.43235,-93470.92489,624.1422729,2.17647675,-0.085488281
104,104,ALT600E05,,,イヌガヤ,EC,0,1,1,1,8.5,,,,,,,,,,
105,105,ALT600E05,,,イヌガヤ,EC,0,0,1,1,5.9,5.7,,,,,,,,,
106,106,ALT600E05,86.7,19.8,イヌシデ,DB,0,0,0,0,23.2,25.7,25.8,25.8,0.052279,0.052279,46765.70626,-93467.1342,626.626709,2.171477453,-0.010503133
107,107,ALT600E04,87.7,21.25,イヌガシ,EB,0,0,0,0,21.6,26.1,27.5,28,0.061575,0.061575,46766.53054,-93465.57758,626.626709,2.205974591,0.004031095
108,108,ALT600E05,89.5,19,イヌガヤ,EC,0,0,0,1,7.7,7.7,7.6,,,,46768.58039,-93467.60258,625.7772827,2.254095948,-0.130447388
87,87,ALT600E05,84.4,7.25,ヒメシャラ,DB,0,0,0,0,39,39.9,40.4,40.5,0.128825,0.128825,46764.88386,-93479.86668,620.381958,1.600463069,-0.307065217
88,88,ALT600E05,83.65,7.25,イヌガヤ,EC,0,0,0,0,6.5,6.6,6.6,6.7,0.003526,0.003526,46764.13896,-93479.95405,620.381958,1.60801391,-0.321371327
89,89,ALT600E05,,,カジカエデ,DB,0,1,1,1,12.1,,,,,,,,,,
90,90,ALT600E05,82.45,7.35,カジカエデ,DB,0,0,0,0,7.5,8.6,8.9,9.3,0.006793,0.006793,46762.93548,-93479.99452,620.4408569,1.613170659,-0.286422729
2181,2181,ALT600E05,,,ケヤキ,DB,0,1,1,1,7.3,,,,,,,,,,
2182,2182,ALT600E05,,,アオハダ,DB,0,0,1,1,5.3,5.8,,,,,,,,,
1,1,ALT600E01,98.05,99.4,ミツバウツギ,DB,0,0,0,0,7.4,7.6,7.6,7.7,0.004657,0.004657,46767.70646,-93386.75397,617.7230835,1.385879436,-0.000233968
2,2,ALT600E01,97.1,97.85,イタヤカエデ,DB,0,0,0,0,23.6,27.8,29.7,30.7,0.074023,0.074023,46766.94349,-93388.40408,617.7230835,1.47639864,-0.015330922
3,3,ALT600E01,,,アブラチャン,DB,0,1,1,1,8.6,,,,,,,,,,
4,4,ALT600E01,93.7,93.8,イタヤカエデ,DB,0,0,0,0,15.9,18.2,18.7,19.5,0.029865,0.029865,46764.03841,-93392.82257,616.3615723,2.201485764,-0.165629069
5,5,ALT600E01,93.75,92.95,イタヤカエデ,DB,0,0,0,0,6.7,7.5,8.1,8.4,0.005542,0.005542,46764.18709,-93393.66096,616.3615723,2.283646854,-0.169781229
6,6,ALT600E01,97.3,93.8,イタヤカエデ,DB,0,0,0,0,6.6,7.3,7.3,7.4,0.004301,0.004301,46767.61391,-93392.40321,616.3615723,2.256023535,-0.11550293
7,7,ALT600E01,99.55,94.8,キハダ,DB,0,0,0,0,49.3,55.1,56.2,60.1,0.283687,0.283687,46769.7321,-93391.14791,618.6053467,2.152389734,-0.106157939
2184,2184,ALT600E01,,,ミツバウツギ,DB,0,1,1,1,6,,,,,,,,,,
8,8,ALT600E01,98.4,89.8,イタヤカエデ,DB,0,0,0,0,18.5,23,24.7,25.6,0.051472,0.051472,46769.17237,-93396.24784,617.3498535,2.712630454,-0.236035156
9,9,ALT600E01,,,ヒメシャラ,DB,0,1,1,1,49.1,,,,,,,,,,
10,10,ALT600E01,94.35,89.15,イタヤカエデ,DB,0,0,0,0,11.5,13,13.4,13.9,0.015175,0.015175,46765.22566,-93397.36519,615.0075073,2.85282806,-0.305654297
11,11,ALT600E01,93.6,88.6,イヌガヤ,EC,0,0,0,0,8.3,10.7,11.9,12.9,0.01307,0.01307,46764.54484,-93397.99882,615.0075073,2.85282806,-0.305654297
12,12,ALT600E01,,,アブラチャン,DB,0,1,1,1,6.5,,,,,,,,,,
13,12,ALT600E01,,,アブラチャン,DB,0,1,1,1,5.5,,,,,,,,,,
14,12,ALT600E01,,,アブラチャン,DB,0,1,1,1,6.2,,,,,,,,,,
15,12,ALT600E01,,,アブラチャン,DB,0,1,1,1,5.4,,,,,,,,,,
16,16,ALT600E01,98.25,84.7,イロハモミジ,DB,0,0,0,0,17.4,19.8,20.6,21.8,0.037325,0.037325,46769.61749,-93401.33059,616.2213135,3.417904641,-0.407921833
2650,2650,ALT600E01,91.3,84.4,カジカエデ,DB,,0,0,0,,6,6.6,7,0.003848,0.003848,46762.74975,-93402.43815,613.9699707,3.945547656,-0.379966736
17,17,ALT600E02,92.5,79,ケヤキ,DB,0,0,0,0,30.1,32,32.9,33.7,0.089197,0.089197,46764.57062,-93407.6616,614.0864258,4.285510452,-0.371577148
18,18,ALT600E02,,,イタヤカエデ,DB,1,1,1,1,6,,,,,,,,,,
2185,2185,ALT600E02,90.6,69.05,シキミ,EB,0,0,0,0,7.1,8.6,9.3,9.9,0.007698,0.007698,46763.84262,-93417.76519,619.8709717,4.506535595,-0.181808472
2851,2851,ALT600E02,90.4,78.95,イタヤカエデ,DB,,,0,0,,,5.1,5.5,0.002376,0.002376,46762.49074,-93407.95588,613.2147827,4.505539189,-0.391014099
19,19,ALT600E02,96.45,64,ウラジロガシ,EB,0,0,0,0,6,7.6,9.1,11,0.009503,0.010119,46770.24107,-93422.09934,625.0621948,4.503769869,-0.013857755
20,20,ALT600E02,91,64.15,アワブキ,DB,0,0,0,0,14.5,14.7,14.9,15.1,0.017908,0.023249,46764.8107,-93422.58523,624.1146851,4.380450254,0.115245472
21,21,ALT600E02,,,イヌシデ,DB,0,0,0,1,35.8,37.1,37.9,,,,,,,,
22,22,ALT600E02,91.6,61.1,ヒメシャラ,DB,0,0,0,1,39.5,39.9,39.7,,,,46765.7619,-93425.54457,628.0603638,3.92510281,0.256065369
23,23,ALT600E02,94.25,60.9,ウラジロガシ,EB,0,0,0,0,9.3,10.8,11.5,12.8,0.012868,0.012868,46768.41716,-93425.43451,628.0603638,4.326078954,0.26833443
24,24,ALT600E03,94.2,59.85,カゴノキ,EB,0,0,0,0,9.8,10,10,10.5,0.008659,0.008659,46768.48981,-93426.48319,629.4910889,4.17242403,0.303449707
25,25,ALT600E02,,,イヌガシ,EB,0,0,1,1,26.5,26.9,,,,,,,,,
26,25,ALT600E02,98.1,60.4,イヌガシ,EB,0,0,0,1,7.4,8.3,8.4,,,,46772.29919,-93425.48263,629.4910889,4.150615718,0.190201469
2203,2203,ALT600E02,96.05,69,アカガシ,EB,0,0,0,0,7,7.1,7.1,7.4,0.004301,0.006665,46769.26134,-93417.17998,619.8984985,4.706027056,-0.314979553
2651,2651,ALT600E02,96.1,61.7,アカガシ,EB,,0,0,0,,4.8,5.3,5.9,0.002734,0.002734,46770.16137,-93424.42446,629.4910889,4.325143531,0.112927755
2652,2652,ALT600E02,97.45,60.3,イヌガシ,EB,,0,0,0,,5.2,5.8,7.1,0.003959,0.004686,46771.66527,-93425.65767,629.4910889,4.210508292,0.186683655
27,27,ALT600E03,99.5,56.45,アカガシ,EB,0,0,0,0,70.6,77.5,79.2,80,0.502655,0.503459,46774.14979,-93429.24265,630.2197876,4.011079003,0.348203023
28,28,ALT600E03,98.95,56.5,ヤブニッケイ,EB,0,0,0,0,6.6,7.5,7.6,8,0.005027,0.005979,46773.59771,-93429.25706,629.4910889,4.011079003,0.348203023
29,29,ALT600E03,,,イヌシデ,DB,0,0,1,1,40.8,41,,,,,,,,,
30,30,ALT600E03,,,イヌガシ,EB,0,0,1,1,5.3,5.3,,,,,,,,,
31,31,ALT600E03,93.15,58.25,イヌシデ,DB,0,0,0,0,38.2,39.3,39.6,39.9,0.125036,0.125036,46767.63334,-93428.19461,628.0603638,4.062695454,0.322840373
32,32,ALT600E03,90.15,56.85,イヌガシ,EB,0,0,0,0,5.8,6.7,6.9,7.1,0.003959,0.012472,46764.81685,-93429.93455,630.4491577,3.26433404,0.401301066
33,33,ALT600E03,,,ウラジロガシ,EB,0,1,1,1,8.4,,,,,,,,,,
34,34,ALT600E03,,,イヌシデ,DB,0,1,1,1,55.9,,,,,,,,,,
35,35,ALT600E03,94.5,53.8,シキミ,EB,0,0,0,0,5.9,8.7,10.5,12.5,0.012272,0.012272,46769.49253,-93432.45706,632.0713501,3.041255407,0.45543925
36,36,ALT600E03,,,イヌガシ,EB,1,1,1,1,4.9,,,,,,,,,,
37,37,ALT600E03,97.45,52.4,シキミ,EB,0,0,0,0,5.3,7.4,8.8,10.4,0.008495,0.008495,46772.58553,-93433.50388,632.0713501,3.154489114,0.474712025
38,38,ALT600E03,98.4,52.6,アカガシ,EB,0,0,0,0,37.7,42.5,44.1,45.1,0.159751,0.159751,46773.50577,-93433.19458,632.0713501,3.193220599,0.438068848
2653,32,ALT600E03,90.15,56.85,イヌガシ,EB,,0,0,0,,5.5,5.6,5.7,0.002552,0.012472,46764.81685,-93429.93455,630.4491577,3.26433404,0.401301066
2847,2847,ALT600E03,92.1,54.05,ウラジロガシ,EB,,,0,0,,,5.1,5.6,0.002463,0.00529,46767.07975,-93432.48833,630.4491577,2.831442155,0.437286377
2848,2847,ALT600E03,92.1,54.05,ウラジロガシ,EB,,,0,0,,,5.3,6,0.002827,0.00529,46767.07975,-93432.48833,630.4491577,2.831442155,0.437286377
2849,2849,ALT600E03,91.45,54.5,イヌガシ,EB,,,0,0,,,4.8,5.5,0.002376,0.002828,46766.38175,-93432.11711,630.4491577,2.920377322,0.427354292
2850,2850,ALT600E03,93.35,51.85,イヌガシ,EB,,,0,0,,,4.9,5.5,0.002376,0.003036,46768.57751,-93434.52774,632.0713501,2.349314095,0.456062317
39,39,ALT600E03,93.65,47.65,ウラジロガシ,EB,0,0,0,0,12,12.8,13.3,14.3,0.016061,0.016061,46769.36472,-93438.6642,633.0167236,1.908151461,0.470982869
40,40,ALT600E03,92.15,48.3,アカガシ,EB,0,0,0,0,63,67.5,70,71.7,0.403765,0.407159,46767.79922,-93438.19336,631.6018677,1.89454371,0.443944295
41,41,ALT600E03,,,イヌガシ,EB,0,0,1,1,12.2,12.5,,,,,,,,,
42,42,ALT600E03,91.25,45.5,イヌガシ,EB,0,0,0,0,6.3,6.7,6.9,7.1,0.003959,0.006165,46767.23152,-93441.07914,632.1276245,1.505816792,0.421795389
43,43,ALT600E03,,,シキミ,EB,0,1,1,1,5.7,,,,,,,,,,
